Domain,Instance,Anchor,Competitor,NPairs,WinsAnchor,Ties,LossesAnchor,MeanAnchor,MeanCompetitor,MedianAnchor,MedianCompetitor,RawP,HolmDomainP,RejectHolmDomain
CEC2022_ABLATION,1,BS-C1,BR-C1,30,0,0,30,3.61453029048183e-07,1.005012488046e-09,3.16021498747431e-07,1.70530256582424e-13,1.73439762832058e-06,0.000104063857699235,1
CEC2022_ABLATION,2,BS-C1,BR-C1,30,15,0,15,27.5181626454037,36.1240336165069,44.8954693179499,49.0844789794813,0.308614850526018,1,0
CEC2022_ABLATION,3,BS-C1,BR-C1,30,30,0,0,1.80345173551662e-05,1.06750411575216,8.51785267741434e-06,0.788843585838265,1.73439762832058e-06,0.000104063857699235,1
CEC2022_ABLATION,4,BS-C1,BR-C1,30,20,0,10,37.3487349084986,43.193318713083,36.3159538538671,41.9957541154807,0.120444727908325,1,0
CEC2022_ABLATION,5,BS-C1,BR-C1,30,30,0,0,30.3138723561653,344.511251675036,18.1442754256342,319.145653716601,1.73439762832058e-06,0.000104063857699235,1
CEC2022_ABLATION,6,BS-C1,BR-C1,30,22,0,8,22.6350517563065,57.047782101066,16.6276616650062,47.7942137560872,0.00066392128426448,0.0172619533908765,1
CEC2022_ABLATION,7,BS-C1,BR-C1,30,28,0,2,29.4504370424345,72.1889327421406,26.9371290662578,67.9183134602672,3.18167941096986e-06,0.000133630535260734,1
CEC2022_ABLATION,8,BS-C1,BR-C1,30,30,0,0,20.5639529311375,34.84943734077,21.0310980090588,22.9866858032931,1.73439762832058e-06,0.000104063857699235,1
CEC2022_ABLATION,9,BS-C1,BR-C1,30,23,6,1,180.781271679722,180.781271906943,180.781271677756,180.781271686719,0.000162315622571561,0.00470715305457526,1
CEC2022_ABLATION,10,BS-C1,BR-C1,30,27,0,3,51.5379839318475,161.291631378917,10.2406622327549,140.00688340343,9.71104897607163e-05,0.00310753567234292,1
CEC2022_ABLATION,11,BS-C1,BR-C1,30,13,0,17,300.000000476065,327.380741705354,300.000000120047,300.000000009195,0.245190309320964,1,0
CEC2022_ABLATION,12,BS-C1,BR-C1,30,27,0,3,240.990054590881,255.368909463718,239.468876423058,249.865232010523,1.49356392983987e-05,0.000537683014742354,1
CEC2022_ABLATION,1,BS-C1,R-best,30,0,0,30,3.61453029048183e-07,4.91556685725906e-09,3.16021498747431e-07,3.69482222595252e-13,1.73439762832058e-06,0.000104063857699235,1
CEC2022_ABLATION,2,BS-C1,R-best,30,13,0,17,27.5181626454037,40.0667527107481,44.8954693179499,49.0844789794844,0.308614850526018,1,0
CEC2022_ABLATION,3,BS-C1,R-best,30,30,0,0,1.80345173551662e-05,1.00205353610566,8.51785267741434e-06,0.76035853051593,1.73439762832058e-06,0.000104063857699235,1
CEC2022_ABLATION,4,BS-C1,R-best,30,24,0,6,37.3487349084986,46.4513796887517,36.3159538538671,44.7730844528721,0.00066392128426448,0.0172619533908765,1
CEC2022_ABLATION,5,BS-C1,R-best,30,30,0,0,30.3138723561653,318.070816559319,18.1442754256342,299.141201338279,1.73439762832058e-06,0.000104063857699235,1
CEC2022_ABLATION,6,BS-C1,R-best,30,24,0,6,22.6350517563065,55.7615432992751,16.6276616650062,48.7489193457593,0.00033172583107638,0.00895659743906226,1
CEC2022_ABLATION,7,BS-C1,R-best,30,27,0,3,29.4504370424345,61.6361648379157,26.9371290662578,58.6092897526528,9.31565859110517e-06,0.000372626343644207,1
CEC2022_ABLATION,8,BS-C1,R-best,30,30,0,0,20.5639529311375,29.6688131677455,21.0310980090588,22.5127615461436,1.73439762832058e-06,0.000104063857699235,1
CEC2022_ABLATION,9,BS-C1,R-best,30,23,3,4,180.781271679722,180.781271766085,180.781271677756,180.781271681918,0.000109720490247005,0.00329161470741016,1
CEC2022_ABLATION,10,BS-C1,R-best,30,25,0,5,51.5379839318475,136.4908934964,10.2406622327549,135.471395036711,0.000283078943516542,0.00792621041846318,1
CEC2022_ABLATION,11,BS-C1,R-best,30,11,1,18,300.000000476065,326.666675314708,300.000000120047,300.000000005062,0.59627249728824,1,0
CEC2022_ABLATION,12,BS-C1,R-best,30,27,0,3,240.990054590881,254.803617391786,239.468876423058,250.498156069795,1.3601107967991e-05,0.000503240994815667,1
CEC2022_ABLATION,1,BS-C1,MPHB,30,30,0,0,3.61453029048183e-07,0.000386888080493009,3.16021498747431e-07,0.000241660341771421,1.73439762832058e-06,0.000104063857699235,1
CEC2022_ABLATION,2,BS-C1,MPHB,30,19,0,11,27.5181626454037,30.4342990119146,44.8954693179499,44.8954754337278,0.308614850526018,1,0
CEC2022_ABLATION,3,BS-C1,MPHB,30,30,0,0,1.80345173551662e-05,0.0429515675437225,8.51785267741434e-06,0.00639936849296418,1.73439762832058e-06,0.000104063857699235,1
CEC2022_ABLATION,4,BS-C1,MPHB,30,13,0,17,37.3487349084986,35.9843000093524,36.3159538538671,35.8184936663317,0.440521591149205,1,0
CEC2022_ABLATION,5,BS-C1,MPHB,30,10,0,20,30.3138723561653,20.9585906256161,18.1442754256342,10.9147571580125,0.177907383303841,1,0
CEC2022_ABLATION,6,BS-C1,MPHB,30,10,0,20,22.6350517563065,16.3544531195224,16.6276616650062,14.0581618130366,0.177907383303841,1,0
CEC2022_ABLATION,7,BS-C1,MPHB,30,17,0,13,29.4504370424345,28.8072746916088,26.9371290662578,28.7237535084063,0.942610512457651,1,0
CEC2022_ABLATION,8,BS-C1,MPHB,30,17,0,13,20.5639529311375,21.1422179967313,21.0310980090588,21.1306653583379,0.452806504669196,1,0
CEC2022_ABLATION,9,BS-C1,MPHB,30,25,4,1,180.781271679722,180.781274092326,180.781271677756,180.781272603729,9.33859617104905e-06,0.000372626343644207,1
CEC2022_ABLATION,10,BS-C1,MPHB,30,27,0,3,51.5379839318475,100.544846932225,10.2406622327549,100.553431455954,0.000105695034984313,0.00327654608451371,1
CEC2022_ABLATION,11,BS-C1,MPHB,30,16,0,14,300.000000476065,280.013268552396,300.000000120047,300.000000285238,0.942610512457651,1,0
CEC2022_ABLATION,12,BS-C1,MPHB,30,13,0,17,240.990054590881,239.066167339007,239.468876423058,239.332783776393,0.39333437219928,1,0
CEC2022_ABLATION,1,BS-C1,HBA,30,8,0,22,3.61453029048183e-07,3.54829997888827e-05,3.16021498747431e-07,2.02434478069335e-08,0.165026565624696,1,0
CEC2022_ABLATION,2,BS-C1,HBA,30,17,0,13,27.5181626454037,37.6057159213723,44.8954693179499,49.0844789794889,0.110925665125531,1,0
CEC2022_ABLATION,3,BS-C1,HBA,30,30,0,0,1.80345173551662e-05,1.38540416269344,8.51785267741434e-06,0.409644844255468,1.73439762832058e-06,0.000104063857699235,1
CEC2022_ABLATION,4,BS-C1,HBA,30,28,0,2,37.3487349084986,56.4118008481341,36.3159538538671,55.7175658650893,1.63944630167799e-05,0.000573806205587298,1
CEC2022_ABLATION,5,BS-C1,HBA,30,24,0,6,30.3138723561653,229.078237522283,18.1442754256342,120.97864343322,7.51366225494482e-05,0.00255464516668124,1
CEC2022_ABLATION,6,BS-C1,HBA,30,30,0,0,22.6350517563065,7518.28376055358,16.6276616650062,4215.73210029379,1.73439762832058e-06,0.000104063857699235,1
CEC2022_ABLATION,7,BS-C1,HBA,30,27,0,3,29.4504370424345,53.6397054864424,26.9371290662578,48.5558474124911,5.75165326940185e-06,0.000235817784045476,1
CEC2022_ABLATION,8,BS-C1,HBA,30,29,0,1,20.5639529311375,42.6388886286822,21.0310980090588,23.052991956324,1.92092110490315e-06,0.000104063857699235,1
CEC2022_ABLATION,9,BS-C1,HBA,30,25,5,0,180.781271679722,180.827196743101,180.781271677756,180.803683301505,1.225693602162e-05,0.000465763568821559,1
CEC2022_ABLATION,10,BS-C1,HBA,30,29,0,1,51.5379839318475,1292.92856737438,10.2406622327549,994.989841678736,1.92092110490315e-06,0.000104063857699235,1
CEC2022_ABLATION,11,BS-C1,HBA,30,4,0,26,300.000000476065,351.281080718994,300.000000120047,300.000000000009,0.0117481063483029,0.28195455235927,0
CEC2022_ABLATION,12,BS-C1,HBA,30,30,0,0,240.990054590881,395.388792840131,239.468876423058,383.676365812186,1.73439762832058e-06,0.000104063857699235,1
CEC2022_ABLATION,1,BS-C1,MPA,30,30,0,0,3.61453029048183e-07,9.62237509024059e-05,3.16021498747431e-07,3.51254603003781e-05,1.73439762832058e-06,0.000104063857699235,1
CEC2022_ABLATION,2,BS-C1,MPA,30,19,0,11,27.5181626454037,33.2930230392209,44.8954693179499,49.0844789955104,0.198610209945546,1,0
CEC2022_ABLATION,3,BS-C1,MPA,30,30,0,0,1.80345173551662e-05,0.0121202934500957,8.51785267741434e-06,0.00630037333240807,1.73439762832058e-06,0.000104063857699235,1
CEC2022_ABLATION,4,BS-C1,MPA,30,18,0,12,37.3487349084986,38.4215235694487,36.3159538538671,36.8134196807098,0.503832968878141,1,0
CEC2022_ABLATION,5,BS-C1,MPA,30,12,0,18,30.3138723561653,30.8896656715956,18.1442754256342,16.6091060375369,0.643516594816578,1,0
CEC2022_ABLATION,6,BS-C1,MPA,30,11,0,19,22.6350517563065,15.8836903573464,16.6276616650062,13.20262272137,0.0936755965319305,1,0
CEC2022_ABLATION,7,BS-C1,MPA,30,10,0,20,29.4504370424345,24.4966728927155,26.9371290662578,24.31239913952,0.0316033816420552,0.695274396125214,0
CEC2022_ABLATION,8,BS-C1,MPA,30,17,0,13,20.5639529311375,20.4881326238439,21.0310980090588,21.1055038708987,0.861212519735838,1,0
CEC2022_ABLATION,9,BS-C1,MPA,30,30,0,0,180.781271679722,180.781272290244,180.781271677756,180.781271858664,1.73439762832058e-06,0.000104063857699235,1
CEC2022_ABLATION,10,BS-C1,MPA,30,27,0,3,51.5379839318475,108.776975040032,10.2406622327549,100.52217928645,8.1877534396493e-05,0.00270195863508427,1
CEC2022_ABLATION,11,BS-C1,MPA,30,26,0,4,300.000000476065,316.677788888354,300.000000120047,400.000605243024,0.0147954242477452,0.340294757698139,0
CEC2022_ABLATION,12,BS-C1,MPA,30,15,0,15,240.990054590881,240.05592887444,239.468876423058,239.551443589929,0.909930768158735,1,0
